x,y,z,depth,time
5.5,0.359,-0.081,1.6599999999999995,1431531793
5.578,-0.876,-0.726,1.45,1431531794
6.297,0.115,-0.115,1.3,1431531795
5.801,-0.608,-0.41,1.35,1431531796
5.78,-1.256,0.269,1.5599999999999994,1431531797
5.675,-2.547,0.599,1.7599999999999993,1431531798
5.712,-0.164,-0.499,1.6299999999999997,1431531799
6.061,0.516,0.873,1.6099999999999994,1431531800
5.811,-0.49,-0.631,1.6599999999999995,1431531802
4.908,-1.375,0.194,1.7400000000000007,1431531803
5.375,-0.646,-0.151,1.7599999999999993,1431531804
5.28,-0.55,0.049,1.5599999999999994,1431531805
5.701,0.907,-1.392,1.6900000000000006,1431531806
4.962,0.723,-0.687,1.7599999999999993,1431531807
4.843,0.648,0.127,1.7099999999999995,1431531808
5.04,-0.011,-0.331,1.6900000000000006,1431531809
5.297,0.788,-0.039,1.6599999999999995,1431531810
5.653,0.567,-0.409,1.6900000000000006,1431531811
5.589,-0.723,-0.418,1.2200000000000002,1431531816
5.739,-0.786,-0.804,1.0599999999999994,1431531817
5.357,-0.46,-0.587,0.9099999999999995,1431531819
6.046,-0.799,-1.086,0.8799999999999997,1431531820
5.186,0.004,-0.726,0.8,1431531821
6.092,0.554,-0.628,0.8,1431531822
5.52,0.643,-0.959,0.8799999999999997,1431531823
5.666,0.802,-1.009,1.0099999999999993,1431531824
5.693,-0.216,-0.408,1.2200000000000002,1431531825
5.613,-0.178,-0.699,1.1700000000000004,1431531826
6.103,0.491,-0.035,1.1200000000000003,1431531827
5.699,0.218,-0.823,1.1900000000000006,1431531829
6.391,-0.272,-0.012,1.1900000000000006,1431531830
5.322,-0.398,-0.778,1.1700000000000004,1431531831
5.899,-0.639,-0.743,1.1400000000000006,1431531832
6.102,1.4,-0.564,1.0599999999999994,1431531833
6.016,1.5,-0.71,1.0400000000000005,1431531834
5.631,0.866,-0.635,1.0400000000000005,1431531835
5.748,0.769,0.14,0.9900000000000005,1431531836
6.143,2.328,-0.823,0.9900000000000005,1431531837
6.315,0.183,-1.065,1.0099999999999993,1431531838
6.123,-0.363,-0.917,0.9900000000000005,1431531840
5.83,0.305,-0.284,1.1700000000000004,1431531841
5.696,0.087,-0.204,1.1700000000000004,1431531842
6.276,0.664,-1.327,1.1400000000000006,1431531843
5.687,0.628,-2.703,1.2400000000000007,1431531844
6.128,-0.083,-0.644,1.0599999999999994,1431531845
5.994,0.869,-1.633,0.8799999999999997,1431531846
5.443,1.557,-0.361,1.1900000000000006,1431531847
6.014,-0.836,-0.665,1.0900000000000005,1431531848
6.02,0.998,-1.337,1.0400000000000005,1431531850
5.787,1.594,-0.679,1.0900000000000005,1431531851
6.795,-0.496,-1.184,1.1900000000000006,1431531852
6.168,0.492,-1.464,1.1700000000000004,1431531853
6.389,0.316,-0.75,1.1900000000000006,1431531854
5.685,-1.85,-0.462,1.2700000000000002,1431531855
5.249,1.215,-3.946,1.0900000000000005,1431531856
5.656,1.362,-0.877,1.0599999999999994,1431531857
5.911,1.689,-1.432,0.9599999999999994,1431531858
5.749,1.77,-0.379,0.9299999999999997,1431531859
5.671,-0.421,-0.813,1.0900000000000005,1431531861
6.073,1.705,-0.863,1.0599999999999994,1431531862
5.725,2.486,-1.377,1.0900000000000005,1431531863
5.836,1.274,-1.375,1.0099999999999993,1431531864
6.727,0.319,-1.397,0.9299999999999997,1431531865
6.236,-1.438,0.249,0.8299999999999997,1431531866
6.149,0.373,-0.9,1.1200000000000003,1431531871
5.812,-0.559,-1.897,1.1700000000000004,1431531872
5.62,1.864,0.063,1.1700000000000004,1431531873
6.79,0.902,-1.552,1.1400000000000006,1431531874
5.506,-0.43,-2.763,1.0599999999999994,1431531876
6.512,-0.228,-1.9,1.1200000000000003,1431531877
6.168,0.391,-2.466,1.1700000000000004,1431531878
6.652,0.892,-0.205,1.2400000000000007,1431531879
5.883,0.728,-0.65,1.3,1431531880
6.591,-1.14,-0.893,1.1900000000000006,1431531881
6.473,0.253,-0.966,1.1700000000000004,1431531882
6.712,1.296,-0.954,1.1900000000000006,1431531883
6.185,-0.166,-0.57,1.0400000000000005,1431531884
6.112,0.837,-0.887,0.8599999999999994,1431531885
6.075,-0.025,0.628,1.0400000000000005,1431531891
6.767,0.411,-0.8,0.9599999999999994,1431531892
6.581,2.055,-1.611,0.9099999999999995,1431531893
6.151,1.637,-1.188,1.0400000000000005,1431531894
5.983,2.583,-1.062,1.1700000000000004,1431531895
5.736,3.04,-1.44,1.1200000000000003,1431531896
6.18,1.669,-0.886,1.0400000000000005,1431531898
5.139,3.409,-1.202,0.9900000000000005,1431531899
5.265,3.246,-0.332,0.9099999999999995,1431531900
5.376,3.327,-1.355,0.7799999999999997,1431531901
4.811,4.652,-1.631,0.8599999999999994,1431531902
5.899,2.485,-2.234,0.9599999999999994,1431531903
5.668,3.106,-0.433,1.2200000000000002,1431531904
5.956,1.766,-0.382,1.2200000000000002,1431531905
5.028,2.845,0.554,1.0900000000000005,1431531906
4.973,4.162,-1.703,1.0599999999999994,1431531907
5.285,2.512,-1.384,0.8599999999999994,1431531909
5.549,3.11,-0.713,0.7299999999999998,1431531910
6.345,2.331,-0.416,0.65,1431531911
6.425,0.419,-0.941,0.4700000000000003,1431531912
6.577,1.559,-1.16,0.49000000000000055,1431531917
6.747,3.031,-1.333,0.3400000000000006,1431531918
6.362,3.315,-1.277,0.44000000000000056,1431531919
6.526,2.352,-1.995,0.6700000000000003,1431531920
8.003,2.213,-0.525,0.6200000000000003,1431531921
6.405,2.418,-1.176,0.5700000000000003,1431531922
6.853,2.751,-1.982,0.4700000000000003,1431531923
6.739,0.624,-1.632,0.42000000000000026,1431531924
7.243,2.048,-1.801,0.5700000000000003,1431531925
8.142,2.322,-2.11,0.7,1431531927
7.047,1.199,-1.206,0.5700000000000003,1431531928
7.369,-0.413,-0.646,0.4700000000000003,1431531929
6.449,1.215,-1.436,0.35999999999999943,1431531930
7.057,0.675,-2.494,0.25999999999999945,1431531931
7.015,0.869,-1.365,0.35999999999999943,1431531932
7.294,-0.498,-1.331,0.49000000000000055,1431531933
7.164,0.572,-1.106,0.65,1431531934
6.775,0.826,-1.426,0.6200000000000003,1431531935
7.066,1.891,-2.493,0.5400000000000006,1431531936
6.805,1.846,-0.85,0.49000000000000055,1431531937
7.685,0.722,-0.765,0.3400000000000006,1431531939
6.841,1.217,-1.305,0.39000000000000057,1431531940
7.475,1.704,-1.998,0.5700000000000003,1431531941
7.295,-1.62,-1.468,0.75,1431531942
6.719,1.685,-1.032,0.6700000000000003,1431531943
6.67,2.982,-0.625,0.6200000000000003,1431531944
6.909,1.144,-0.968,0.5400000000000006,1431531945
7.135,-0.907,-1.342,0.42000000000000026,1431531946
6.753,0.63,-1.311,0.3400000000000006,1431531947
7.306,0.39,-1.238,0.44000000000000056,1431531948
7.906,0.356,-1.663,0.6,1431531949
7.658,0.949,-1.701,0.5200000000000002,1431531950
7.127,1.177,-1.014,0.8,1431531955
7.506,0.041,-1.685,0.65,1431531956
7.187,-0.708,-1.42,0.5700000000000003,1431531957
7.49,1.903,-1.619,0.4700000000000003,1431531958
7.405,0.188,-0.894,0.39000000000000057,1431531960
6.862,2.3,-1.497,0.35999999999999943,1431531961
7.292,3.041,-2.198,0.42000000000000026,1431531962
7.562,-0.973,-1.031,0.6,1431531963
7.459,-0.814,-1.011,0.7,1431531964
6.797,2.656,-0.613,0.5400000000000006,1431531965
6.961,3.027,-1.956,0.49000000000000055,1431531966
7.539,-0.089,-1.22,0.42000000000000026,1431531967
8.017,-0.218,-1.689,0.30999999999999944,1431531968
7.366,1.06,-1.497,0.5200000000000002,1431531969
7.906,0.755,-1.615,0.7299999999999998,1431531970
8.222,0.094,-1.383,0.65,1431531971
6.983,0.317,-0.714,0.5700000000000003,1431531972
7.897,0.086,-1.001,0.5700000000000003,1431531973
8.171,0.629,-1.674,0.65,1431531975
7.988,0.374,-1.447,0.7799999999999997,1431531976
7.485,1.522,-1.534,0.9299999999999997,1431531977
7.226,1.537,-1.289,0.7799999999999997,1431531978
8.205,-0.849,-1.745,0.65,1431531979
7.432,-1.065,-1.489,0.49000000000000055,1431531980
6.682,-1.759,-1.183,0.3400000000000006,1431531981
9.205,-0.441,-1.22,0.25999999999999945,1431531982
8.085,-0.607,-1.615,0.42000000000000026,1431531983
7.611,-1.147,-1.491,0.42000000000000026,1431531984
7.527,-0.408,-1.727,0.30999999999999944,1431531985
7.999,1.334,-1.448,0.17999999999999972,1431531986
8.1,-0.387,-1.753,-0.029999999999999714,1431531987
8.02,0.118,-1.419,0.07999999999999971,1431531988
9.05,0.443,-1.618,0.05,1431531989
8.153,0.963,-1.966,0.029999999999999714,1431531991
7.7,-0.56,-1.184,0.0,1431531995
7.057,0.34,-1.57,0.029999999999999714,1431531997
-0.49,4.083,-0.181,0.05,1431532036
-0.51,3.093,-0.169,1.5599999999999994,1431532037
-0.403,3.202,-0.335,1.5599999999999994,1431532038
0.173,3.034,-0.446,1.5799999999999996,1431532039
0.536,3.474,-0.682,1.5599999999999994,1431532040
-0.736,3.763,-0.501,1.5,1431532041
-0.491,3.083,-0.475,1.45,1431532042
-0.451,3.5,-0.597,1.5799999999999996,1431532043
1.114,3.509,-0.617,1.5599999999999994,1431532044
0.196,2.794,-0.5,1.5,1431532046
-0.304,3.209,-0.208,1.5799999999999996,1431532047
-0.13,2.55,-0.11,1.5799999999999996,1431532048
0.259,3.723,-0.188,1.5599999999999994,1431532049
-0.059,2.453,-0.272,1.5799999999999996,1431532050
0.238,4.397,-0.289,1.5599999999999994,1431532051
-0.084,3.009,-0.472,1.5299999999999998,1431532052
0.442,3.374,-0.389,1.5,1431532053
0.106,3.344,-0.415,1.6299999999999997,1431532054
0.017,2.268,-0.27,1.5599999999999994,1431532055
-0.338,3.072,-0.263,1.5799999999999996,1431532056
0.022,2.451,-0.28,1.5299999999999998,1431532057
-0.097,3.132,-0.4,1.5299999999999998,1431532058
-0.36,2.822,-0.189,1.5,1431532059
-0.586,2.302,-0.247,1.5299999999999998,1431532061
-0.573,2.998,-0.319,1.5799999999999996,1431532062
-0.214,2.716,-0.204,1.6299999999999997,1431532063
-0.695,2.229,-0.298,1.5299999999999998,1431532064
-0.784,2.408,-0.112,1.5799999999999996,1431532065
-0.394,1.995,-0.188,1.5299999999999998,1431532066
-0.031,2.95,-0.303,1.5299999999999998,1431532067
0.33,3.862,-0.62,1.6299999999999997,1431532068
0.205,2.828,0.092,1.5799999999999996,1431532069
-0.505,1.981,-0.151,1.5799999999999996,1431532070
-0.923,2.658,-0.419,1.5799999999999996,1431532071
-0.671,2.629,-0.346,1.6099999999999994,1431532073
-0.776,3.064,-0.347,1.5799999999999996,1431532074
0.059,3.189,-0.418,1.5299999999999998,1431532075
0.115,3.308,-0.643,1.6299999999999997,1431532076
-0.129,2.721,-0.515,1.5599999999999994,1431532077
-0.306,2.895,-0.57,1.5299999999999998,1431532078
0.08,2.672,-0.204,1.5799999999999996,1431532079
0.022,2.393,-0.136,1.5,1431532080
0.176,2.468,-0.104,1.5299999999999998,1431532081
-0.558,3.387,-0.862,1.5599999999999994,1431532082
-0.317,3.346,-0.524,1.5799999999999996,1431532083
-0.051,2.995,-0.428,1.5799999999999996,1431532084
-0.026,3.271,-0.546,1.6299999999999997,1431532089
0.868,3.102,-0.449,1.5599999999999994,1431532090
1.364,3.851,-0.483,1.5,1431532091
0.945,3.749,-0.353,1.6099999999999994,1431532092
0.37,3.121,-0.244,1.5799999999999996,1431532093
1.201,3.227,-0.326,1.6099999999999994,1431532095
0.847,3.225,-0.431,1.5599999999999994,1431532096
1.314,3.581,-0.198,1.5299999999999998,1431532097
1.011,3.008,-0.16,1.5799999999999996,1431532098
0.225,2.421,-0.074,1.6299999999999997,1431532099
0.29,3.038,-0.259,1.5599999999999994,1431532100
0.792,3.145,-0.504,1.4299999999999997,1431532101
1.014,2.476,-0.432,1.45,1431532102
0.983,2.973,-0.438,1.4799999999999998,1431532103
1.28,2.943,-0.309,1.4,1431532104
1.504,3.149,-0.457,1.6599999999999995,1431532105
1.137,3.575,-0.432,1.5799999999999996,1431532106
2.119,2.715,-0.436,1.45,1431532108
2.075,3.326,-0.47,1.45,1431532109
2.21,3.442,-0.511,1.3200000000000003,1431532110
1.695,2.49,-0.578,1.2200000000000002,1431532111
1.25,-2.046,2.594,1.1200000000000003,1431532112
1.981,2.312,-0.781,0.8799999999999997,1431532113
2.937,2.127,-1.156,0.9299999999999997,1431532114
2.079,3.355,-0.737,1.1200000000000003,1431532115
2.852,2.608,-0.709,0.9299999999999997,1431532116
3.275,2.202,-0.592,1.0099999999999993,1431532117
2.347,2.975,-0.889,0.9299999999999997,1431532118
3.087,2.495,-0.662,0.8799999999999997,1431532119
3.184,1.527,-0.692,1.0599999999999994,1431532121
2.456,1.815,-2.182,1.1200000000000003,1431532122
3.379,2.768,-0.791,1.0400000000000005,1431532123
2.627,2.409,-0.596,0.9599999999999994,1431532124
2.967,2.718,-0.934,0.9900000000000005,1431532125
2.823,2.811,-1.01,1.1200000000000003,1431532126
3.456,1.975,-0.563,1.0400000000000005,1431532127
3.472,2.569,-0.883,1.0599999999999994,1431532128
2.719,2.368,-0.962,1.0599999999999994,1431532129
2.846,2.147,-0.944,0.9599999999999994,1431532130
3.743,2.201,-0.774,1.0900000000000005,1431532131
2.612,3.048,-0.521,1.1400000000000006,1431532132
3.107,1.869,-0.738,1.0900000000000005,1431532134
4.257,2.543,-0.273,1.0099999999999993,1431532135
3.717,3.055,-0.867,0.9299999999999997,1431532136
2.86,2.605,-0.8,1.0900000000000005,1431532137
3.005,2.226,-0.638,1.0599999999999994,1431532138
3.109,2.098,-0.522,1.0400000000000005,1431532139
2.835,2.136,-0.909,1.0400000000000005,1431532140
3.293,2.88,-1.111,0.9900000000000005,1431532141
3.564,2.208,-0.465,1.0599999999999994,1431532142
3.389,2.032,-0.623,1.1700000000000004,1431532143
3.364,2.221,-0.576,1.1200000000000003,1431532144
3.835,2.464,-0.498,0.9900000000000005,1431532145
3.197,3.325,-1.211,0.9099999999999995,1431532147
2.904,2.691,-0.516,1.0599999999999994,1431532148
3.193,2.586,-0.762,1.1400000000000006,1431532149
3.121,3.164,-0.832,1.1200000000000003,1431532150
2.805,3.647,-0.903,1.0599999999999994,1431532151
3.352,2.731,-0.685,1.0099999999999993,1431532152
2.773,2.911,-0.831,0.9099999999999995,1431532153
2.606,2.838,1.811,1.0599999999999994,1431532154
3.583,3.017,-0.744,0.9900000000000005,1431532155
3.156,3.428,-1.024,1.0900000000000005,1431532156
3.218,2.737,-0.871,1.0099999999999993,1431532157
2.746,2.834,-1.009,0.9299999999999997,1431532159
3.131,3.332,-0.894,0.8799999999999997,1431532160
2.949,3.235,-0.946,0.8599999999999994,1431532161
3.34,2.684,-0.888,0.8799999999999997,1431532162
2.978,3.061,-0.7,1.0599999999999994,1431532163
3.174,3.384,-1.183,1.1900000000000006,1431532164
3.08,3.942,-0.842,1.2200000000000002,1431532165
3.345,3.48,-0.745,1.1900000000000006,1431532166
2.265,3.792,-0.574,1.0900000000000005,1431532167
3.65,2.709,-0.829,0.9599999999999994,1431532168
2.743,3.095,-0.792,1.1200000000000003,1431532169
2.993,3.145,-0.832,1.0599999999999994,1431532171
2.85,3.265,-0.824,1.0900000000000005,1431532172
3.166,3.312,-1.353,1.0900000000000005,1431532173
3.29,3.507,-0.872,0.9900000000000005,1431532174
3.848,2.427,-1.154,1.1700000000000004,1431532175
3.197,3.834,-0.522,1.3200000000000003,1431532176
3.005,3.745,-0.533,1.45,1431532177
2.662,4.531,-0.782,1.3,1431532178
3.234,3.796,-1.208,1.2200000000000002,1431532179
3.353,3.467,-0.86,1.1400000000000006,1431532180
3.278,3.431,-1.156,1.2400000000000007,1431532181
1.911,4.233,-0.809,1.1900000000000006,1431532183
2.036,4.567,-0.839,1.0400000000000005,1431532184
3.027,4.645,-1.058,1.0900000000000005,1431532185
2.498,4.528,-1.47,1.1200000000000003,1431532186
2.483,4.111,-0.998,1.1200000000000003,1431532187
1.476,4.396,-0.635,1.0900000000000005,1431532188
2.79,3.8,-1.201,1.0400000000000005,1431532189
2.528,3.899,-1.36,0.8799999999999997,1431532190
2.929,3.94,-0.754,0.8599999999999994,1431532191
2.13,4.933,-0.769,0.7799999999999997,1431532192
1.882,4.502,-1.731,0.7299999999999998,1431532193
2.566,4.087,-1.288,0.8599999999999994,1431532194
2.382,4.069,-0.801,0.8,1431532195
3.64,3.976,-1.28,0.9599999999999994,1431532196
2.753,4.504,-1.17,1.0900000000000005,1431532198
2.84,4.406,-0.5,1.1400000000000006,1431532199
1.629,5.028,-0.797,0.9900000000000005,1431532200
3.482,4.53,-1.551,0.8599999999999994,1431532201
3.206,3.992,-1.105,0.9099999999999995,1431532202
1.977,5.355,-1.236,1.0400000000000005,1431532203
2.856,5.018,-1.019,0.8799999999999997,1431532204
1.789,5.049,-1.026,0.7799999999999997,1431532205
1.905,4.787,-1.793,0.6200000000000003,1431532206
2.45,4.014,-1.877,0.42000000000000026,1431532207
2.996,4.067,-1.38,0.49000000000000055,1431532208
2.886,3.956,-1.998,0.5700000000000003,1431532209
0.802,5.738,-1.044,0.6,1431532210
1.444,4.512,-1.163,0.5700000000000003,1431532211
0.347,5.438,-1.167,0.44000000000000056,1431532212
2.094,4.978,-1.208,0.35999999999999943,1431532213
1.203,-2.82,3.894,0.42000000000000026,1431532215
0.985,4.66,-1.112,0.5400000000000006,1431532216
1.311,-2.862,4.485,0.44000000000000056,1431532217
0.116,-3.084,4.465,0.5200000000000002,1431532218
0.766,5.043,-1.773,0.5700000000000003,1431532223
1.505,4.594,-1.006,0.6700000000000003,1431532224
0.97,5.296,-1.39,0.6200000000000003,1431532225
3.032,4.419,-1.007,0.5200000000000002,1431532226
1.451,4.88,-1.243,0.5200000000000002,1431532227
1.548,4.753,-1.182,0.5400000000000006,1431532228
2.286,4.402,-1.669,0.5200000000000002,1431532229
1.38,4.675,-1.774,0.39000000000000057,1431532230
1.171,4.732,-1.165,0.5400000000000006,1431532231
2.546,4.05,-1.669,0.7,1431532232
0.135,4.966,-1.31,0.6,1431532233
1.201,4.975,-0.717,0.42000000000000026,1431532238
0.527,5.078,-1.726,0.4700000000000003,1431532239
-0.371,-2.376,4.027,0.6,1431532241
-0.228,4.41,-1.048,0.49000000000000055,1431532242
1.523,4.137,-1.381,0.44000000000000056,1431532243
0.626,-3.034,4.157,0.5400000000000006,1431532244
-0.395,4.824,-1.29,0.6200000000000003,1431532245
0.489,4.64,-0.853,0.5700000000000003,1431532246
0.164,4.472,-1.243,0.49000000000000055,1431532247
-0.329,4.876,-1.285,0.4700000000000003,1431532248
0.207,-2.885,3.532,0.5200000000000002,1431532249
-0.479,-2.827,3.476,0.49000000000000055,1431532250
-0.428,-2.465,3.569,0.6,1431532251
0.728,-2.687,4.029,0.6,1431532252
0.421,4.412,-1.307,0.49000000000000055,1431532253
-0.026,4.485,-1.219,0.5400000000000006,1431532255
-0.171,-3.232,3.772,0.42000000000000026,1431532256
-0.205,-2.991,3.636,0.30999999999999944,1431532257
-0.23,-2.773,3.656,0.35999999999999943,1431532258
0.034,-2.283,3.617,0.5700000000000003,1431532259
1.518,4.3,-0.876,0.65,1431532260
1.129,4.15,-1.114,0.5400000000000006,1431532261
1.076,4.983,-0.883,0.4700000000000003,1431532262
0.07,-1.931,4.103,0.6200000000000003,1431532263
-0.312,-2.051,3.791,0.6,1431532264
-0.236,-2.561,3.399,0.6,1431532265
0.665,-3.074,3.196,0.5200000000000002,1431532266
1.119,3.938,-0.822,0.6,1431532271
0.896,4.249,-0.54,0.5700000000000003,1431532272
-0.066,5.462,-1.091,0.5200000000000002,1431532273
-0.974,4.607,-0.968,0.49000000000000055,1431532274
0.366,4.71,-0.897,0.5200000000000002,1431532276
-0.539,4.274,-0.816,0.7,1431532277
-0.569,4.65,-1.106,0.5700000000000003,1431532278
0.663,5.134,-0.954,0.5200000000000002,1431532279
0.995,4.287,-1.607,0.5200000000000002,1431532280
0.519,-3.162,3.516,0.6700000000000003,1431532281
-0.005,4.181,-0.75,0.8599999999999994,1431532282
0.304,4.7,-0.966,0.8299999999999997,1431532283
1.897,4.393,-0.247,0.75,1431532284
1.661,3.837,-0.24,0.6200000000000003,1431532285
1.292,4.338,-1.395,0.4700000000000003,1431532286
0.828,4.906,-1.174,0.49000000000000055,1431532287
0.958,4.631,-1.657,0.5200000000000002,1431532289
0.388,4.358,-1.326,0.5200000000000002,1431532290
0.704,-3.451,2.348,0.49000000000000055,1431532291
1.07,3.83,-1.521,0.5200000000000002,1431532292
1.157,4.419,-1.518,0.5700000000000003,1431532293
1.019,-3.528,3.48,0.6700000000000003,1431532294
1.481,3.904,-1.583,0.5700000000000003,1431532295
1.052,3.927,-1.117,0.44000000000000056,1431532296
1.752,4.305,-1.465,0.3400000000000006,1431532297
0.886,4.645,-0.875,0.20999999999999944,1431532298
0.336,-2.635,3.23,0.30999999999999944,1431532299
1.752,-2.144,3.202,0.39000000000000057,1431532300
2.254,3.979,-1.305,0.65,1431532302
0.875,-2.856,3.843,0.6200000000000003,1431532303
0.895,4.098,-1.211,0.6,1431532304
1.182,4.199,-1.246,0.5200000000000002,1431532305
1.629,4.103,-1.549,0.4099999999999994,1431532306
0.71,4.187,-1.024,0.2900000000000006,1431532307
0.494,-2.525,3.078,0.17999999999999972,1431532308
1.149,3.545,-1.332,0.0,1431532309
0.909,4.309,-1.632,0.0,1431532310
0.891,4.148,-1.565,0.07999999999999971,1431532311
0.964,-2.838,3.215,0.029999999999999714,1431532312
1.809,3.374,-1.468,0.029999999999999714,1431532317
1.976,3.458,-1.543,0.0,1431532318
1.475,3.736,-1.488,0.029999999999999714,1431532319
0.964,-2.733,3.216,0.0,1431532320
1.049,4.057,-1.369,0.07999999999999971,1431532322
